Piping Class,Size,SCH,Wall thickness,Material_Name,PMSMat_Categories,PMSMat_Cat,Rating,Corrosion
63430,3,40S,5.4864,ASTM A312-TP316,Stainl steel AISI 316,SS,600,0
63430,4,40S,6.0198,ASTM A312-TP316,Stainl steel AISI 316,SS,600,0
63430,6,80S,10.9728,ASTM A312-TP316,Stainl steel AISI 316,SS,600,0
63430,8,80S,12.7,ASTM A312-TP316,Stainl steel AISI 316,SS,600,0
63430,10,80S,12.7,ASTM A312-TP316,Stainl steel AISI 316,SS,600,0
63430,12,60,14.2748,ASTM A312-TP316,Stainl steel AISI 316,SS,600,0
63430,6,80S,10.9728,ASTM A358-316,Stainl steel AISI 316,SS,600,0
63430,8,80S,12.7,ASTM A358-316,Stainl steel AISI 316,SS,600,0
63430,10,80S,12.7,ASTM A358-316,Stainl steel AISI 316,SS,600,0
63430,12,60,14.2748,ASTM A358-316,Stainl steel AISI 316,SS,600,0
63430,14,60,15.0876,ASTM A358-316,Stainl steel AISI 316,SS,600,0
63430,16,60,16.6624,ASTM A358-316,Stainl steel AISI 316,SS,600,0
63430,18,60,19.05,ASTM A358-316,Stainl steel AISI 316,SS,600,0
63430,20,60,20.6248,ASTM A358-316,Stainl steel AISI 316,SS,600,0
63430,24,60,24.6126,ASTM A358-316,Stainl steel AISI 316,SS,600,0
63451,0.5,40S,2.7686,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,0.75,40S,2.8702,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,1,40S,3.3782,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,1.5,40S,3.683,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,2,40S,3.9116,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,3,40S,5.4864,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,4,40S,6.0198,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,6,80S,10.9728,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,8,80S,12.7,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,10,80S,12.7,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,12,60,14.2748,ASTM A312-TP316,Stainl steel AISI 316 LT,SS,600,0
63451,6,80S,10.9728,ASTM A358-316,Stainl steel AISI 316 LT,SS,600,0
63451,8,80S,12.7,ASTM A358-316,Stainl steel AISI 316 LT,SS,600,0
63451,10,80S,12.7,ASTM A358-316,Stainl steel AISI 316 LT,SS,600,0
63451,12,60,14.2748,ASTM A358-316,Stainl steel AISI 316 LT,SS,600,0
63451,14,60,15.0876,ASTM A358-316,Stainl steel AISI 316 LT,SS,600,0
63451,16,60,16.6624,ASTM A358-316,Stainl steel AISI 316 LT,SS,600,0
63451,18,60,19.05,ASTM A358-316,Stainl steel AISI 316 LT,SS,600,0
63451,20,60,20.6248,ASTM A358-316,Stainl steel AISI 316 LT,SS,600,0
63451,24,60,24.6126,ASTM A358-316,Stainl steel AISI 316 LT,SS,600,0
63461,0.5,40S,2.7686,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,0.75,40S,2.8702,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,1,40S,3.3782,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,1.5,40S,3.683,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,2,40S,3.9116,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,3,40S,5.4864,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,4,40S,6.0198,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,6,80S,10.9728,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,8,80S,12.7,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,10,80S,12.7,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,12,60,14.2748,ASTM A312-TP316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,6,80S,10.9728,ASTM A358-316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,8,80S,12.7,ASTM A358-316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,10,80S,12.7,ASTM A358-316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,12,60,14.2748,ASTM A358-316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,14,60,15.0876,ASTM A358-316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,16,60,16.6624,ASTM A358-316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,18,60,19.05,ASTM A358-316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,20,60,20.6248,ASTM A358-316,Stainl steel AISI 316 LT Sour,SS,600,0
63461,24,60,24.6126,ASTM A358-316,Stainl steel AISI 316 LT Sour,SS,600,0
63620,6,40,7.112,ASTM A333-6/A671-CC65 cl 22 + Clad UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,8,60,10.3124,ASTM A333-6/A671-CC65 cl 22 + Clad UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,10,60,12.7,ASTM A333-6/A671-CC65 cl 22 + Clad UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,12,60,14.2748,ASTM A333-6/A671-CC65 cl 22 + Clad UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,14,60,15.0876,ASTM A333-6/A671-CC65 cl 22 + Clad UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,16,60,16.6624,ASTM A333-6/A671-CC65 cl 22 + Clad UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,18,60,19.05,ASTM A333-6/A671-CC65 cl 22 + Clad UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,20,60,20.6248,ASTM A333-6/A671-CC65 cl 22 + Clad UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,24,60,24.6126,ASTM A333-6/A671-CC65 cl 22 + Clad UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,0.5,40S,2.7686,ASTM A312 UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,0.75,40S,2.8702,ASTM A312 UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,1,10S,2.77,ASTM A312 UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,1.5,10S,2.77,ASTM A312 UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,2,10S,2.77,ASTM A312 UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,3,10S,3.048,ASTM A312 UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63620,4,40S,6.0198,ASTM A312 UNS S31254,Stainl steel 6Mo LT Sour,SS,600,0
63831,0.5,40S,2.7686,ASTM A790 UNS S31803,Duplex stainless steel,DSS,600,0
63831,0.75,40S,2.8702,ASTM A790 UNS S31803,Duplex stainless steel,DSS,600,0
63831,1,40S,3.3782,ASTM A790 UNS S31803,Duplex stainless steel,DSS,600,0
63831,1.5,40S,3.683,ASTM A790 UNS S31803,Duplex stainless steel,DSS,600,0
63831,2,40S,3.9116,ASTM A790 UNS S31803,Duplex stainless steel,DSS,600,0
63831,3,40S,5.4864,ASTM A790 UNS S31803,Duplex stainless steel,DSS,600,0
63831,4,40S,6.0198,ASTM A790 UNS S31803,Duplex stainless steel,DSS,600,0
63831,6,40S,7.112,ASTM A790 UNS S31803,Duplex stainless steel,DSS,600,0
63831,8,40S,8.1788,ASTM A790 UNS S31803,Duplex stainless steel,DSS,600,0
63831,10,40S,9.271,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel,DSS,600,0
63831,12,40S,9.525,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel,DSS,600,0
63831,14,40,11.1252,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel,DSS,600,0
63831,16,40,12.7,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel,DSS,600,0
63831,18,40,14.2748,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel,DSS,600,0
63831,20,40,15.0876,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel,DSS,600,0
63831,24,40,17.4752,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel,DSS,600,0
63832,0.5,40S,2.7686,ASTM A790 UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,0.75,40S,2.8702,ASTM A790 UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,1,40S,3.3782,ASTM A790 UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,1.5,40S,3.683,ASTM A790 UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,2,40S,3.9116,ASTM A790 UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,3,40S,5.4864,ASTM A790 UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,4,40S,6.0198,ASTM A790 UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,6,40S,7.112,ASTM A790 UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,8,40S,8.1788,ASTM A790 UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,10,40S,9.271,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,12,40S,9.525,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,14,40,11.1252,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,16,40,12.7,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,18,40,14.2748,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,20,40,15.0876,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel Sour,DSS,600,0
63832,24,40,17.4752,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel Sour,DSS,600,0
63833,0.5,40S,2.7686,ASTM A790 UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,0.75,40S,2.8702,ASTM A790 UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,1,40S,3.3782,ASTM A790 UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,1.5,40S,3.683,ASTM A790 UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,2,40S,3.9116,ASTM A790 UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,3,40S,5.4864,ASTM A790 UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,4,40S,6.0198,ASTM A790 UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,6,40S,7.112,ASTM A790 UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,8,40S,8.1788,ASTM A790 UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,10,40S,9.271,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,12,40S,9.525,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,14,40,11.1252,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,16,40,12.7,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,18,40,14.2748,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,20,40,15.0876,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT,DSS,600,0
63833,24,40,17.4752,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT,DSS,600,0
63834,0.5,40S,2.7686,ASTM A790 UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,0.75,40S,2.8702,ASTM A790 UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,1,40S,3.3782,ASTM A790 UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,1.5,40S,3.683,ASTM A790 UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,2,40S,3.9116,ASTM A790 UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,3,40S,5.4864,ASTM A790 UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,4,40S,6.0198,ASTM A790 UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,6,40S,7.112,ASTM A790 UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,8,40S,8.1788,ASTM A790 UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,10,40S,9.271,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,12,40S,9.525,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,14,40,11.1252,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,16,40,12.7,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,18,40,14.2748,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,20,40,15.0876,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63834,24,40,17.4752,ASTM A790/A928 cl 1UNS S31803,Duplex stainless steel LT Sour,DSS,600,0
63861,0.5,40S,2.7686,ASTM A790 UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,0.75,40S,2.8702,ASTM A790 UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,1,40S,3.3782,ASTM A790 UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,1.5,40S,3.683,ASTM A790 UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,2,40S,3.9116,ASTM A790 UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,3,10S,3.048,ASTM A790 UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,4,40S,6.0198,ASTM A790 UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,6,40S,7.112,ASTM A790 UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,8,20,6.35,ASTM A790 UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,10,30,7.7978,ASTM A790/A928 cl 1UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,12,30,8.382,ASTM A790/A928 cl 1UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,14,30,9.525,ASTM A790/A928 cl 1UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,16,30,9.525,ASTM A790/A928 cl 1UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,18,30,11.1252,ASTM A790/A928 cl 1UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,20,30,12.7,ASTM A790/A928 cl 1UNS S32760,Super Duplex stainless steel,SDSS,600,0
63861,24,30,14.2748,ASTM A790/A928 cl 1UNS S32760,Super Duplex stainless steel,SDSS,600,0
63862,0.5,40S,2.7686,ASTM A790 UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,0.75,40S,2.8702,ASTM A790 UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,1,40S,3.3782,ASTM A790 UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,1.5,40S,3.683,ASTM A790 UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,2,40S,3.9116,ASTM A790 UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,3,10S,3.048,ASTM A790 UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,4,40S,6.0198,ASTM A790 UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,6,40S,7.112,ASTM A790 UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,8,20,6.35,ASTM A790 UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,10,30,7.7978,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,12,30,8.382,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,14,30,9.525,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,16,30,9.525,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,18,30,11.1252,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,20,30,12.7,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63862,24,30,14.2748,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel Sour,SDSS,600,0
63863,0.5,40S,2.7686,ASTM A790 UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,0.75,40S,2.8702,ASTM A790 UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,1,40S,3.3782,ASTM A790 UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,1.5,40S,3.683,ASTM A790 UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,2,40S,3.9116,ASTM A790 UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,3,10S,3.048,ASTM A790 UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,4,40S,6.0198,ASTM A790 UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,6,40S,7.112,ASTM A790 UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,8,20,6.35,ASTM A790 UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,10,30,7.7978,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,12,30,8.382,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,14,30,9.525,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,16,30,9.525,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,18,30,11.1252,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,20,30,12.7,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63863,24,30,14.2748,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT,SDSS,600,0
63864,0.5,40S,2.7686,ASTM A790 UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,0.75,40S,2.8702,ASTM A790 UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,1,40S,3.3782,ASTM A790 UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,1.5,40S,3.683,ASTM A790 UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,2,40S,3.9116,ASTM A790 UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,3,10S,3.048,ASTM A790 UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,4,40S,6.0198,ASTM A790 UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,6,40S,7.112,ASTM A790 UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,8,20,6.35,ASTM A790 UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,10,30,7.7978,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,12,30,8.382,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,14,30,9.525,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,16,30,9.525,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,18,30,11.1252,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,20,30,12.7,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
63864,24,30,14.2748,ASTM A790/A928 cl 1UNS S32760,Super Duplex SS steel LT Sour,SDSS,600,0
66520,6,40,7.112,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,8,60,10.3124,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,10,60,12.7,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,12,60,14.2748,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,14,60,15.0876,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,16,60,16.6624,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,18,60,19.05,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,20,60,20.6248,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,24,60,24.6126,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,0.5,40S,2.7686,ASTM B444 UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,0.75,40S,2.8702,ASTM B444 UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,1,10S,2.77,ASTM B444 UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,1.5,10S,2.77,ASTM B444 UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,2,10S,2.77,ASTM B444 UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,3,10S,3.048,ASTM B444 UNS N06625,Alloy 625 LT Sour,AS625,600,0
66520,4,10S,3.048,ASTM B444 UNS N06625,Alloy 625 LT Sour,AS625,600,0
66620,6,40,7.112,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,8,60,10.3124,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,10,60,12.7,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,12,60,14.2748,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,14,60,15.0876,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,16,60,16.6624,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,18,60,19.05,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,20,60,20.6248,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,24,60,24.6126,ASTM A333-6/A671-CC65 cl 22 + Clad UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,0.5,40S,2.7686,ASTM B423 UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,0.75,40S,2.8702,ASTM B423 UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,1,10S,2.77,ASTM B423 UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,1.5,10S,2.77,ASTM B423 UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,2,10S,2.77,ASTM B423 UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,3,40S,5.4864,ASTM B423 UNS N08825,Alloy 825 LT Sour,AS825,600,0
66620,4,40S,6.0198,ASTM B423 UNS N08825,Alloy 825 LT Sour,AS825,600,0
91011,0.5,80,3.7338,ASTM A106-B,Carbon steel,CS,900,1
91011,0.75,80,3.9116,ASTM A106-B,Carbon steel,CS,900,1
91011,1,80,4.5466,ASTM A106-B,Carbon steel,CS,900,1
91011,1.5,80,5.08,ASTM A106-B,Carbon steel,CS,900,1
91011,2,80,5.5372,ASTM A106-B,Carbon steel,CS,900,1
91011,3,80,7.62,ASTM A106-B,Carbon steel,CS,900,1
91011,4,80,8.5598,ASTM A106-B,Carbon steel,CS,900,1
91011,6,120,14.2748,ASTM A106-B,Carbon steel,CS,900,1
91011,8,120,18.2626,ASTM A106-B,Carbon steel,CS,900,1
91011,10,120,21.4376,ASTM A106-B,Carbon steel,CS,900,1
91011,12,120,25.4,ASTM A333-6,Carbon steel,CS,900,1
91011,14,120,27.7876,ASTM A333-6,Carbon steel,CS,900,1
91011,16,120,30.9626,ASTM A333-6,Carbon steel,CS,900,1
91011,18,120,34.925,ASTM A333-6,Carbon steel,CS,900,1
91011,20,120,38.1,ASTM A333-6,Carbon steel,CS,900,1
91011,24,120,46.0248,ASTM A333-6,Carbon steel,CS,900,1
91011,16,120,30.9626,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011,18,120,34.925,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011,20,120,38.1,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011,24,120,46.0248,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011,30,40.0,40,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011,36,48.0,48,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011,42,56.0,56,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011,48,64.0,64,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011,4,80,8.5598,API 5L-B (sml),Carbon steel,CS,900,1
91011,6,120,14.2748,API 5L-B (sml),Carbon steel,CS,900,1
91011,8,120,18.2626,API 5L-B (sml),Carbon steel,CS,900,1
91011,10,120,21.4376,API 5L-B (sml),Carbon steel,CS,900,1
91011-29,0.5,80,3.7338,ASTM A106-B,Carbon steel,CS,900,1
91011-29,0.75,80,3.9116,ASTM A106-B,Carbon steel,CS,900,1
91011-29,1,80,4.5466,ASTM A106-B,Carbon steel,CS,900,1
91011-29,1.5,80,5.08,ASTM A106-B,Carbon steel,CS,900,1
91011-29,2,80,5.5372,ASTM A106-B,Carbon steel,CS,900,1
91011-29,3,80,7.62,ASTM A106-B,Carbon steel,CS,900,1
91011-29,4,80,8.5598,ASTM A106-B,Carbon steel,CS,900,1
91011-29,6,120,14.2748,ASTM A333-6,Carbon steel,CS,900,1
91011-29,8,120,18.2626,ASTM A333-6,Carbon steel,CS,900,1
91011-29,10,120,21.4376,ASTM A333-6,Carbon steel,CS,900,1
91011-29,12,120,25.4,ASTM A333-6,Carbon steel,CS,900,1
91011-29,14,120,27.7876,ASTM A333-6,Carbon steel,CS,900,1
91011-29,16,120,30.9626,ASTM A333-6,Carbon steel,CS,900,1
91011-29,18,120,34.925,ASTM A333-6,Carbon steel,CS,900,1
91011-29,20,120,38.1,ASTM A333-6,Carbon steel,CS,900,1
91011-29,24,120,46.0248,ASTM A333-6,Carbon steel,CS,900,1
91011-29,16,120,30.9626,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011-29,18,120,34.925,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011-29,20,120,38.1,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011-29,24,120,46.0248,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011-29,30,40.0,40,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011-29,36,48.0,48,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011-29,42,56.0,56,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011-29,48,64.0,64,ASTM A671-CC65 cl 22,Carbon steel,CS,900,1
91011-29,4,80,8.5598,API 5L-B (sml),Carbon steel,CS,900,1
91013,0.5,80,3.7338,ASTM A106-B,Carbon steel M-Sour PWHT,CS,900,1
91013,0.75,80,3.9116,ASTM A106-B,Carbon steel M-Sour PWHT,CS,900,1
